fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
i,9,no,yes,2020-02-21-2020-03-06,0.16874292,Science and Technology,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.2629172,Science and Technology,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.9851635,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.99027795,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.7668016,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.863352,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.994272,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.5648858,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.83782846,Science and Technology,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.62888575,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9375483,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9955043,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.98579204,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99548197,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99401516,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.011412947,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.6943628,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.524039116,Science and Technology,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.985270023,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.010862,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99459016,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.011916566,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9910039,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9946214,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9930106,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.716384429,Science and Technology,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.331072667,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.635504365,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.96821564,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99182266,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99467707,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.557788114,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.845892906,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.73108137,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Science and Technology,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9927671,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.776705792,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.766692897,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.99251175,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.69238555,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.064686686,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.99385613,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.459156434,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9942675,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.992226571,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.921665341,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.989779145,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.225693474,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99057204,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.984353026,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.293563848,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.105085246,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.992132679,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.55306,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.740791163,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9499024,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.6145299,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.992688656,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.4802762,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.564624906,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.7103827,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.99429613,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.510247656,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9924722,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.464393357,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.539509392,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.99393684,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.004074522,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.521385698,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.786798209,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.057293843,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.498854985,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.16423136,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.33653314,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.758483728,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.439380661,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.99375314,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.023174198,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.744305924,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.992506504,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.754030128,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.2933819,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.974131544,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.977989376,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9933564,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.99399537,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.532444462,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.095678648,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.5855133,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.991833746,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.511779237,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.983191669,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.727629412,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.706126311,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.26829377,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.992387374,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.98907834,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.99225825,All,8,0,0,8,0,0,8,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.90972954,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99424404,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.693588832,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.989611367,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.8195406,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.992999037,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9910465,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.2363621,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.7542,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.82475406,All,3,0,9,11,0,1,10,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.015661398,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.715065095,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.26829377,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.45056413,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.97601897,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.873442197,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.26829377,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.423837337,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.029225731,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.26829377,All,29,0,66,40,0,6,34,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.983754486,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.99312681,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.989584684,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.18974464,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.9935741,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.475415623,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.462626413,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.502126512,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.437096858,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.992060125,All,797,0,51,837,9,13,815,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.536631927,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.788614094,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.721359682,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.475720264,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.26829377,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.12587477,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.631070197,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.02252593,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.746852565,All,10484,15,255,11321,139,1739,9443,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.991114646,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.98828128,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.533072453,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9941883,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.967648764,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.532681915,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.993593425,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9939032,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.832905102,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.650675989,All,21530,174,1461,32851,1356,10549,20946,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3848078,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.26829377,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.857070401,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.26829377,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.801496015,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99350584,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.612169027,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.26829377,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.46493757,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.59375876,All,23529,3,419,56380,3537,22768,30075,,,,,,,,,,,,,,,,,
